date,vol_09:45,amt_09:45,vol_10:00,amt_10:00,vol_10:15,amt_10:15,vol_10:30,amt_10:30,vol_10:45,amt_10:45,vol_11:00,amt_11:00,vol_11:15,amt_11:15,vol_11:30,amt_11:30,vol_13:15,amt_13:15,vol_13:30,amt_13:30,vol_13:45,amt_13:45,vol_14:00,amt_14:00,vol_14:15,amt_14:15,vol_14:30,amt_14:30,vol_14:45,amt_14:45,vol_15:00,amt_15:00,day_vol,day_amt_wan,open_price,close_price
2026-08-24,546681,33336.5,243438,14908.0,150049,9173.5,144232,8804.4,115645,7071.9,69371,4241.0,52368,3199.9,52834,3230.8,217813,13343.5,196398,12055.5,341508,21007.0,175940,10819.4,88299,5420.2,56733,3477.1,68416,4197.0,183820,11277.9,2703543,165563.5,6.04,6.13
2026-08-25,276513,16980.2,252041,15496.7,131256,8055.0,152241,9344.5,267852,16532.8,88511,5472.5,192784,11930.2,133789,8260.6,165813,10184.8,169510,10399.1,100050,6143.1,74954,4610.2,100639,6187.7,85724,5264.8,80531,4946.2,251910,15457.1,2524118,155265.5,6.14,6.14
2026-08-26,267686,16475.2,171856,10574.6,600346,37226.1,151079,9367.5,191961,11882.3,71130,4397.2,111472,6890.6,81559,5025.2,113352,6976.0,100421,6206.3,151645,9400.4,59270,3677.5,168867,10487.0,85325,5297.1,115177,7150.9,166069,10297.2,2607214,161331.2,6.12,6.2
2026-08-27,319584,19758.4,160519,9908.5,156186,9625.5,110275,6776.6,177363,10861.4,141502,8632.9,172868,10573.3,121249,7398.6,172242,10543.6,136462,8389.9,170643,10527.8,131242,8096.0,108664,6679.7,109044,6686.9,131181,8059.2,235560,14479.0,2554585,156997.2,6.18,6.14
2026-08-28,297847,18237.3,141426,8694.1,135642,8361.4,134812,8323.4,54878,3386.6,195055,12068.9,106326,6594.7,65827,4076.1,133466,8270.5,92972,5755.5,168343,10433.4,270741,16829.8,72921,4524.2,159648,9877.8,70097,4341.6,179456,11118.0,2279458,140893.5,6.12,6.19
2026-08-31,899097,56821.5,497029,31688.0,459986,29395.1,260228,16706.1,254199,16359.6,169344,10894.9,217400,14000.8,209600,13517.1,608737,39488.5,214292,13875.8,172926,11199.1,135013,8761.0,238956,15538.5,117641,7642.7,208019,13516.0,312435,20305.0,4974902,319709.8,6.24,6.51
2026-09-01,743219,49079.4,217034,14333.0,211538,13936.7,166052,10918.8,102640,6757.6,87473,5753.2,152728,10034.1,80134,5275.2,170369,11225.5,94616,6254.6,362475,24097.8,161340,10763.6,144688,9640.0,161792,10801.4,159611,10629.3,204365,13609.6,3220074,213109.8,6.51,6.67
2026-09-02,479403,32005.0,185867,12407.0,172103,11493.5,248988,16644.7,147266,9825.5,92853,6207.0,100683,6733.2,110331,7368.2,148608,9961.4,133207,8914.2,105081,7017.1,116951,7821.0,68276,4568.5,61743,4128.1,126697,8461.8,200170,13366.4,2498226,166922.7,6.67,6.68
2026-09-03,441125,29525.7,126396,8466.1,136525,9141.2,135932,9088.1,142647,9493.7,67656,4503.3,193243,12811.5,181354,11980.1,121362,8027.0,164563,10863.0,213467,13991.3,160276,10514.7,205107,13429.9,206169,13480.4,209159,13642.9,191939,12531.9,2896920,191491.0,6.66,6.54
2026-09-04,557294,36626.0,226682,14966.3,164794,10886.8,119211,7889.1,103000,6809.2,50900,3360.6,103196,6799.0,93312,6157.9,138644,9119.0,97704,6418.9,90027,5913.6,92895,6103.3,110787,7275.5,109347,7194.3,180938,11902.5,165292,10862.7,2404022,158284.7,6.5,6.57
2026-09-07,529124,34711.2,403788,26322.3,360668,23338.6,217657,14094.6,209853,13540.8,116450,7514.0,109743,7071.9,99060,6378.0,107978,6964.5,112420,7236.2,90559,5820.1,69880,4499.8,78689,5067.1,77146,4963.0,141243,9089.6,161037,10360.6,2885295,186972.1,6.59,6.44
2026-09-08,348962,22423.9,213300,13665.1,296688,18862.6,182997,11592.1,171196,10818.4,100503,6377.3,85418,5433.5,99997,6376.6,137460,8767.0,110788,7057.3,73202,4665.1,75558,4825.7,88447,5638.0,77282,4923.8,81065,5173.2,148445,9489.1,2291310,146088.6,6.42,6.39
2026-09-09,243848,15533.9,157168,10053.9,87385,5593.2,63198,4049.8,79941,5122.4,89977,5772.0,71016,4567.7,44608,2868.8,85521,5494.6,103953,6671.6,77678,4987.6,58382,3749.8,40013,2570.6,74746,4800.0,71125,4574.2,115606,7437.2,1464166,93847.6,6.38,6.43
2026-09-10,394225,25571.4,152919,9934.2,273031,17838.3,142408,9256.5,121117,7879.7,57932,3768.4,30971,2015.2,49446,3212.4,91412,5938.7,92871,6030.3,47763,3104.2,44037,2862.2,82631,5379.2,116718,7612.5,94242,6159.3,168024,10972.4,1959748,127534.9,6.45,6.53
2026-09-11,490851,32027.1,231500,15196.0,296036,19599.8,217637,14441.8,107854,7132.9,328072,21685.4,155346,10272.5,143377,9464.0,119136,7859.8,172842,11408.9,116948,7697.9,145621,9554.8,126718,8314.8,113279,7433.3,109406,7176.2,207225,13563.4,3081846,202828.7,6.56,6.57
2026-09-14,660922,44047.0,376045,24971.9,212834,14065.1,114524,7563.3,61130,4046.4,86614,5743.6,73204,4859.9,44267,2939.4,62226,4137.4,82878,5509.7,124797,8263.4,72548,4801.3,102490,6768.5,108610,7174.2,85741,5681.3,173117,11485.2,2441948,162057.7,6.56,6.64
2026-09-15,400638,26343.4,175464,11498.3,102207,6688.5,223930,14600.3,114247,7462.5,92495,6077.9,64686,4253.5,106269,6987.3,74566,4898.6,83900,5518.4,59596,3915.3,78304,5136.9,98317,6431.1,103209,6744.0,99373,6506.0,95551,6264.7,1972752,129326.8,6.63,6.57
2026-09-16,297258,19499.8,134539,8766.8,123234,8031.8,74810,4887.3,179658,11678.8,62973,4096.1,44930,2921.0,87123,5671.8,74725,4866.3,121355,7909.7,70005,4568.9,80433,5254.4,66440,4351.1,95654,6274.2,140960,9261.2,138400,9092.6,1792496,117131.8,6.56,6.56
